Station,Stn No.,Type,Parameter,TS Name,TS ID,From,To
Snow - Canonto Lake,MVCA37,SM,Snow Mass,145.Sample 06,54954042,2018-12-17 14:47,2023-03-30 10:54
Snow - Fallbrook,MVCA38,SM,Snow Mass,145.Sample 06,54974042,2018-12-17 11:57,2023-03-30 10:13
Snow - Gordon Rapids,MVCA39,SM,Snow Mass,145.Sample 06,54994042,2018-12-17 15:59,2023-04-12 9:38
Snow - Innisville,MVCA40,SM,Snow Mass,145.Sample 06,55014042,2018-12-17 14:15,2023-03-30 9:39
Snow - Kinburn,MVCA41,SM,Snow Mass,145.Sample 06,55034042,2018-12-17 11:07,2023-03-30 8:18
Snow - Lavant,MVCA42,SM,Snow Mass,145.Sample 06,55054042,2018-12-17 13:32,2023-03-30 11:51
Snow - Maberley,MVCA43,SM,Snow Mass,145.Sample 06,55074042,2018-12-17 9:36,2023-04-12 6:32
Snow - Mackavoy Lake,MVCA44,SM,Snow Mass,145.Sample 06,55094042,2018-12-17 12:48,2023-04-12 10:42
Snow - Snow Road,MVCA45,SM,Snow Mass,145.Sample 06,55114042,2018-12-17 12:46,2023-03-30 11:12
Snow - Stittsville,MVCA46,SM,Snow Mass,145.Sample 06,55134042,2018-12-17 13:23,2023-03-30 8:55
Snow - High Falls,MVCA47,SM,Snow Mass,145.Sample 06,55154042,2018-12-17 10:45,2023-03-30 10:45
Snow - Blakeney,MVCA32,SM,Snow Mass,146.Sample 07,44270042,2015-03-30 9:10,2023-03-30 7:41
Snow - Ardoch,MVCA31,SM,Snow Mass,146.Sample 07,54855042,2018-12-17 11:05,2023-03-30 8:16
Snow - Bon Echo,MVCA33,SM,Snow Mass,146.Sample 07,54875042,2018-12-17 12:04,2023-03-30 9:03
Snow - Brightside01,MVCA34,SM,Snow Mass,146.Sample 07,54895042,2018-12-17 16:32,2023-04-12 9:58
Snow - Brightside02,MVCA35,SM,Snow Mass,146.Sample 07,54915042,,
Snow - Buckshot Lake,MVCA36,SM,Snow Mass,146.Sample 07,54935042,2018-12-17 13:33,2023-04-12 8:22
Snow - Canonto Lake,MVCA37,SM,Snow Mass,146.Sample 07,54955042,2018-12-17 14:47,2023-03-30 10:54
Snow - Fallbrook,MVCA38,SM,Snow Mass,146.Sample 07,54975042,2018-12-17 11:57,2023-03-30 10:13
Snow - Gordon Rapids,MVCA39,SM,Snow Mass,146.Sample 07,54995042,2018-12-17 15:59,2023-04-12 9:38
Snow - Innisville,MVCA40,SM,Snow Mass,146.Sample 07,55015042,2018-12-17 14:15,2023-03-30 9:39
Snow - Kinburn,MVCA41,SM,Snow Mass,146.Sample 07,55035042,2018-12-17 11:07,2023-03-30 8:18
Snow - Lavant,MVCA42,SM,Snow Mass,146.Sample 07,55055042,2018-12-17 13:32,2023-03-30 11:51
Snow - Maberley,MVCA43,SM,Snow Mass,146.Sample 07,55075042,2018-12-17 9:36,2023-04-12 6:32
Snow - Mackavoy Lake,MVCA44,SM,Snow Mass,146.Sample 07,55095042,2018-12-17 12:48,2023-04-12 10:42
Snow - Snow Road,MVCA45,SM,Snow Mass,146.Sample 07,55115042,2018-12-17 12:46,2023-03-30 11:12
Snow - Stittsville,MVCA46,SM,Snow Mass,146.Sample 07,55135042,2018-12-17 13:23,2023-03-30 8:55
Snow - High Falls,MVCA47,SM,Snow Mass,146.Sample 07,55155042,2018-12-17 10:45,2023-03-30 10:45
Snow - Blakeney,MVCA32,SM,Snow Mass,147.Sample 08,44271042,2015-03-30 9:10,2023-03-30 7:41
Snow - Ardoch,MVCA31,SM,Snow Mass,147.Sample 08,54856042,2018-12-17 11:05,2023-03-30 8:16
Snow - Bon Echo,MVCA33,SM,Snow Mass,147.Sample 08,54876042,2018-12-17 12:04,2023-03-30 9:03
Snow - Brightside01,MVCA34,SM,Snow Mass,147.Sample 08,54896042,2018-12-17 16:32,2023-04-12 9:58
Snow - Brightside02,MVCA35,SM,Snow Mass,147.Sample 08,54916042,,
Snow - Buckshot Lake,MVCA36,SM,Snow Mass,147.Sample 08,54936042,2018-12-17 13:33,2023-04-12 8:22
Snow - Canonto Lake,MVCA37,SM,Snow Mass,147.Sample 08,54956042,2018-12-17 14:47,2023-03-30 10:54
Snow - Fallbrook,MVCA38,SM,Snow Mass,147.Sample 08,54976042,2018-12-17 11:57,2023-03-30 10:13
Snow - Gordon Rapids,MVCA39,SM,Snow Mass,147.Sample 08,54996042,2018-12-17 15:59,2023-04-12 9:38
Snow - Innisville,MVCA40,SM,Snow Mass,147.Sample 08,55016042,2018-12-17 14:15,2023-03-30 9:39
Snow - Kinburn,MVCA41,SM,Snow Mass,147.Sample 08,55036042,2018-12-17 11:07,2023-03-30 8:18
Snow - Lavant,MVCA42,SM,Snow Mass,147.Sample 08,55056042,2018-12-17 13:32,2023-03-30 11:51
Snow - Maberley,MVCA43,SM,Snow Mass,147.Sample 08,55076042,2018-12-17 9:36,2023-04-12 6:32
Snow - Mackavoy Lake,MVCA44,SM,Snow Mass,147.Sample 08,55096042,2018-12-17 12:48,2023-04-12 10:42
Snow - Snow Road,MVCA45,SM,Snow Mass,147.Sample 08,55116042,2018-12-17 12:46,2023-03-30 11:12
Snow - Stittsville,MVCA46,SM,Snow Mass,147.Sample 08,55136042,2018-12-17 13:23,2023-03-30 8:55
Snow - High Falls,MVCA47,SM,Snow Mass,147.Sample 08,55156042,2018-12-17 10:45,2023-03-30 10:45
Snow - Blakeney,MVCA32,SM,Snow Mass,148.Sample 09,44272042,2015-03-30 9:10,2023-03-30 7:41
Snow - Ardoch,MVCA31,SM,Snow Mass,148.Sample 09,54857042,2018-12-17 11:05,2023-03-30 8:16
Snow - Bon Echo,MVCA33,SM,Snow Mass,148.Sample 09,54877042,2018-12-17 12:04,2023-03-30 9:03
Snow - Brightside01,MVCA34,SM,Snow Mass,148.Sample 09,54897042,2018-12-17 16:32,2023-04-12 9:58
Snow - Brightside02,MVCA35,SM,Snow Mass,148.Sample 09,54917042,,
Snow - Buckshot Lake,MVCA36,SM,Snow Mass,148.Sample 09,54937042,2018-12-17 13:33,2023-04-12 8:22
Snow - Canonto Lake,MVCA37,SM,Snow Mass,148.Sample 09,54957042,2018-12-17 14:47,2023-03-30 10:54
Snow - Fallbrook,MVCA38,SM,Snow Mass,148.Sample 09,54977042,2018-12-17 11:57,2023-03-30 10:13
Snow - Gordon Rapids,MVCA39,SM,Snow Mass,148.Sample 09,54997042,2018-12-17 15:59,2023-04-12 9:38
Snow - Innisville,MVCA40,SM,Snow Mass,148.Sample 09,55017042,2018-12-17 14:15,2023-03-30 9:39
Snow - Kinburn,MVCA41,SM,Snow Mass,148.Sample 09,55037042,2018-12-17 11:07,2023-03-30 8:18
Snow - Lavant,MVCA42,SM,Snow Mass,148.Sample 09,55057042,2018-12-17 13:32,2023-03-30 11:51
Snow - Maberley,MVCA43,SM,Snow Mass,148.Sample 09,55077042,2018-12-17 9:36,2023-04-12 6:32
Snow - Mackavoy Lake,MVCA44,SM,Snow Mass,148.Sample 09,55097042,2018-12-17 12:48,2023-04-12 10:42
Snow - Snow Road,MVCA45,SM,Snow Mass,148.Sample 09,55117042,2018-12-17 12:46,2023-03-30 11:12
Snow - Stittsville,MVCA46,SM,Snow Mass,148.Sample 09,55137042,2018-12-17 13:23,2023-03-30 8:55
Snow - High Falls,MVCA47,SM,Snow Mass,148.Sample 09,55157042,2018-12-17 10:45,2023-03-30 10:45
Snow - Blakeney,MVCA32,SM,Snow Mass,149.Sample 10,44273042,2015-03-30 9:10,2023-03-30 7:41
Snow - Ardoch,MVCA31,SM,Snow Mass,149.Sample 10,54858042,2018-12-17 11:05,2023-03-30 8:16
Snow - Bon Echo,MVCA33,SM,Snow Mass,149.Sample 10,54878042,2018-12-17 12:04,2023-03-30 9:03
Snow - Brightside01,MVCA34,SM,Snow Mass,149.Sample 10,54898042,2018-12-17 16:32,2023-04-12 9:58
Snow - Brightside02,MVCA35,SM,Snow Mass,149.Sample 10,54918042,,
Snow - Buckshot Lake,MVCA36,SM,Snow Mass,149.Sample 10,54938042,2018-12-17 13:33,2023-04-12 8:22
Snow - Canonto Lake,MVCA37,SM,Snow Mass,149.Sample 10,54958042,2018-12-17 14:47,2023-03-30 10:54
Snow - Fallbrook,MVCA38,SM,Snow Mass,149.Sample 10,54978042,2018-12-17 11:57,2023-03-30 10:13
Snow - Gordon Rapids,MVCA39,SM,Snow Mass,149.Sample 10,54998042,2018-12-17 15:59,2023-04-12 9:38
Snow - Innisville,MVCA40,SM,Snow Mass,149.Sample 10,55018042,2018-12-17 14:15,2023-03-30 9:39
Snow - Kinburn,MVCA41,SM,Snow Mass,149.Sample 10,55038042,2018-12-17 11:07,2023-03-30 8:18
Snow - Lavant,MVCA42,SM,Snow Mass,149.Sample 10,55058042,2018-12-17 13:32,2023-03-30 11:51
Snow - Maberley,MVCA43,SM,Snow Mass,149.Sample 10,55078042,2018-12-17 9:36,2023-04-12 6:32
Snow - Mackavoy Lake,MVCA44,SM,Snow Mass,149.Sample 10,55098042,2018-12-17 12:48,2023-04-12 10:42
Snow - Snow Road,MVCA45,SM,Snow Mass,149.Sample 10,55118042,2018-12-17 12:46,2023-03-30 11:12
Snow - Stittsville,MVCA46,SM,Snow Mass,149.Sample 10,55138042,2018-12-17 13:23,2023-03-30 8:55
Snow - High Falls,MVCA47,SM,Snow Mass,149.Sample 10,55158042,2018-12-17 10:45,2023-03-30 10:45
Snow - Ardoch,MVCA31,SW,"Snow, water equivalent",101.Original,54739042,1981-12-01 0:00,2023-04-12 7:11
Snow - Blakeney,MVCA32,SW,"Snow, water equivalent",101.Original,54746042,1976-01-15 0:00,2023-03-30 7:41
Snow - Bon Echo,MVCA33,SW,"Snow, water equivalent",101.Original,54752042,1981-12-01 0:00,2023-03-30 9:03
Snow - Brightside01,MVCA34,SW,"Snow, water equivalent",101.Original,54758042,1976-01-15 0:00,2023-04-12 9:58
Snow - Brightside02,MVCA35,SW,"Snow, water equivalent",101.Original,54764042,1976-01-15 0:00,2016-03-15 0:00
Snow - Buckshot Lake,MVCA36,SW,"Snow, water equivalent",101.Original,54770042,1985-12-01 0:00,2023-04-12 8:22
Snow - Canonto Lake,MVCA37,SW,"Snow, water equivalent",101.Original,54776042,1986-12-01 0:00,2023-04-12 9:00
Snow - Fallbrook,MVCA38,SW,"Snow, water equivalent",101.Original,54782042,1900-02-21 0:00,2023-03-30 10:13
Snow - Gordon Rapids,MVCA39,SW,"Snow, water equivalent",101.Original,54788042,1985-12-01 0:00,2023-04-12 9:38
Snow - Innisville,MVCA40,SW,"Snow, water equivalent",101.Original,54794042,1976-01-15 0:00,2023-04-12 5:57
Snow - Kinburn,MVCA41,SW,"Snow, water equivalent",101.Original,54800042,1981-12-01 0:00,2023-03-30 8:18
Snow - Lavant,MVCA42,SW,"Snow, water equivalent",101.Original,54806042,1986-12-01 0:00,2023-04-12 9:17
Snow - Maberley,MVCA43,SW,"Snow, water equivalent",101.Original,54812042,1976-01-15 0:00,2023-04-12 6:32
Snow - Mackavoy Lake,MVCA44,SW,"Snow, water equivalent",101.Original,54818042,1986-12-01 0:00,2023-04-12 10:42
Snow - Snow Road,MVCA45,SW,"Snow, water equivalent",101.Original,54824042,1981-12-01 0:00,2023-04-12 5:56
Snow - Stittsville,MVCA46,SW,"Snow, water equivalent",101.Original,54830042,2012-01-05 0:00,2023-03-30 8:55
Snow - High Falls,MVCA47,SW,"Snow, water equivalent",101.Original,54837042,2016-12-16 0:00,2023-03-30 10:45
Snow - Ardoch,MVCA31,SW,"Snow, water equivalent",102.Edited,54740042,1981-12-01 0:00,2023-04-12 7:11
Snow - Blakeney,MVCA32,SW,"Snow, water equivalent",102.Edited,54747042,1976-01-15 0:00,2023-03-30 7:41
Snow - Bon Echo,MVCA33,SW,"Snow, water equivalent",102.Edited,54753042,1981-12-01 0:00,2023-03-30 9:03
Snow - Brightside01,MVCA34,SW,"Snow, water equivalent",102.Edited,54759042,1976-01-15 0:00,2023-04-12 9:58
Snow - Brightside02,MVCA35,SW,"Snow, water equivalent",102.Edited,54765042,1976-01-15 0:00,2016-03-15 0:00
Snow - Buckshot Lake,MVCA36,SW,"Snow, water equivalent",102.Edited,54771042,1985-12-01 0:00,2023-04-12 8:22
Snow - Canonto Lake,MVCA37,SW,"Snow, water equivalent",102.Edited,54777042,1986-12-01 0:00,2023-04-12 9:00
Snow - Fallbrook,MVCA38,SW,"Snow, water equivalent",102.Edited,54783042,1900-02-21 0:00,2023-03-30 10:13
Snow - Gordon Rapids,MVCA39,SW,"Snow, water equivalent",102.Edited,54789042,1985-12-01 0:00,2023-04-12 9:38
Snow - Innisville,MVCA40,SW,"Snow, water equivalent",102.Edited,54795042,1976-01-15 0:00,2023-04-12 5:57
Snow - Kinburn,MVCA41,SW,"Snow, water equivalent",102.Edited,54801042,1981-12-01 0:00,2023-03-30 8:18
Snow - Lavant,MVCA42,SW,"Snow, water equivalent",102.Edited,54807042,1986-12-01 0:00,2023-04-12 9:17
Snow - Maberley,MVCA43,SW,"Snow, water equivalent",102.Edited,54813042,1976-01-15 0:00,2023-04-12 6:32
Snow - Mackavoy Lake,MVCA44,SW,"Snow, water equivalent",102.Edited,54819042,1986-12-01 0:00,2023-04-12 10:42
Snow - Snow Road,MVCA45,SW,"Snow, water equivalent",102.Edited,54825042,1981-12-01 0:00,2023-04-12 5:56
Snow - Stittsville,MVCA46,SW,"Snow, water equivalent",102.Edited,54831042,2012-01-05 0:00,2023-03-30 8:55
Snow - High Falls,MVCA47,SW,"Snow, water equivalent",102.Edited,54838042,2016-12-16 0:00,2023-03-30 10:45
Gauge - Kashwakamak Lake,MVCA3,TA,"Temperature, Air",101.Original,355042,2012-12-16 0:00,2023-05-31 13:00
Gauge - Mississippi Lake,MVCA8,TA,"Temperature, Air",101.Original,368042,2011-12-26 0:00,2023-06-15 13:00
Gauge - Crotch Lake GOES,MVCA20,TA,"Temperature, Air",101.Original,12557042,2015-05-23 13:12,2023-06-15 11:12
Gauge - Mazinaw Lake,MVCA2,TA,"Temperature, Air",101.Original,44471042,2018-07-03 0:00,2023-06-12 10:00
Gauge - Canonto Lake,MVCA13,TA,"Temperature, Air",101.Original,44479042,2019-06-10 9:00,2023-06-15 13:00
Gauge - Widow Lake,MVCA17,TA,"Temperature, Air",101.Original,44481042,2019-06-10 9:00,2023-06-15 13:00
Gauge - Carleton Place Weather,MVCA49,TA,"Temperature, Air",101.Original,50010042,2019-07-04 14:00,2023-06-15 12:00
Gauge - Ottawa River at Constance Bay,MVCA50,TA,"Temperature, Air",101.Original,52146042,2019-08-16 9:00,2023-06-15 13:00
Gauge - Carleton Place Dam Arduino Datalogger,MVCA9X,TA,"Temperature, Air",101.Original,80665042,2023-06-03 0:00,2023-06-15 13:00
Gauge - Mississippi Lake,MVCA8,TA,"Temperature, Air",102. Edited,13801042,2011-12-26 0:00,2023-06-15 13:00
Gauge - Kashwakamak Lake,MVCA3,TA,"Temperature, Air",102. Edited,13802042,2012-12-16 0:00,2023-05-31 13:00
Gauge - Crotch Lake GOES,MVCA20,TA,"Temperature, Air",102.Edited,17411042,2015-05-23 13:00,2023-06-15 10:59
Gauge - Widow Lake,MVCA17,TA,"Temperature, Air",102.Edited,49808042,2019-06-10 9:00,2023-06-15 13:00
Gauge - Mazinaw Lake,MVCA2,TA,"Temperature, Air",102.Edited,49809042,2018-07-03 0:00,2023-06-12 10:00
Gauge - Canonto Lake,MVCA13,TA,"Temperature, Air",102.Edited,49810042,2019-06-10 9:00,2023-06-15 13:00
Gauge - Carleton Place Weather,MVCA49,TA,"Temperature, Air",102.Edited,50011042,2019-07-04 14:00,2023-06-15 12:00
Gauge - Ottawa River at Constance Bay,MVCA50,TA,"Temperature, Air",102.Edited,52147042,2019-08-16 9:00,2023-06-15 13:00
Gauge - Carleton Place Dam Arduino Datalogger,MVCA9X,TA,"Temperature, Air",102.Edited,80666042,2023-06-03 0:00,2023-06-15 13:00
Gauge - Canonto Lake,MVCA13,TA,"Temperature, Air",201.HourlyMean,79995042,2019-06-10 9:00,2023-06-15 13:00
Gauge - Widow Lake,MVCA17,TA,"Temperature, Air",201.HourlyMean,80055042,2019-06-10 9:00,2023-06-15 13:00
Gauge - Mazinaw Lake,MVCA2,TA,"Temperature, Air",201.HourlyMean,80057042,2018-07-03 0:00,2023-06-12 10:00
Gauge - Kashwakamak Lake,MVCA3,TA,"Temperature, Air",201.HourlyMean,80059042,2012-12-16 0:00,2023-05-31 13:00
Gauge - Crotch Lake GOES,MVCA20,TA,"Temperature, Air",201.HourlyMean,80061042,2015-05-23 13:00,2023-06-15 10:00
Gauge - Mississippi Lake,MVCA8,TA,"Temperature, Air",201.HourlyMean,80070042,2011-12-26 0:00,2023-06-15 13:00
Gauge - Carleton Place Weather,MVCA49,TA,"Temperature, Air",201.HourlyMean,80072042,2019-07-04 14:00,2023-06-15 12:00
Gauge - Ottawa River at Constance Bay,MVCA50,TA,"Temperature, Air",201.HourlyMean,80074042,2019-08-16 9:00,2023-06-15 13:00
Gauge - Carleton Place Dam Arduino Datalogger,MVCA9X,TA,"Temperature, Air",201.HourlyMean,80667042,2023-06-04 22:00,2023-06-15 13:00
Gauge - Canonto Lake,MVCA13,TA,"Temperature, Air",202.DailyMean,79996042,2019-06-10 0:00,2023-06-16 0:00
Gauge - Widow Lake,MVCA17,TA,"Temperature, Air",202.DailyMean,80056042,2019-06-10 0:00,2023-06-16 0:00
Gauge - Mazinaw Lake,MVCA2,TA,"Temperature, Air",202.DailyMean,80058042,2018-07-03 0:00,2023-06-13 0:00
Gauge - Kashwakamak Lake,MVCA3,TA,"Temperature, Air",202.DailyMean,80060042,2012-12-16 0:00,2023-06-01 0:00
Gauge - Crotch Lake GOES,MVCA20,TA,"Temperature, Air",202.DailyMean,80062042,2015-05-23 0:00,2023-06-16 0:00
Gauge - Mississippi Lake,MVCA8,TA,"Temperature, Air",202.DailyMean,80071042,2011-12-26 0:00,2023-06-16 0:00
Gauge - Carleton Place Weather,MVCA49,TA,"Temperature, Air",202.DailyMean,80073042,2019-07-04 0:00,2023-06-16 0:00
Gauge - Ottawa River at Constance Bay,MVCA50,TA,"Temperature, Air",202.DailyMean,80075042,2019-08-16 0:00,2023-06-16 0:00
Gauge - Carleton Place Dam Arduino Datalogger,MVCA9X,TA,"Temperature, Air",202.DailyMean,80668042,2023-06-04 0:00,2023-06-16 0:00
Gauge - Mazinaw Lake,MVCA2,TA,"Temperature, Air",zz.10.DayMean,62809042,2018-07-03 0:00,2023-06-12 0:00
Gauge - Crotch Lake GOES,MVCA20,TA,"Temperature, Air",ZZ.11.ExtractedReading,39338042,2015-05-23 16:00,2023-06-15 16:00
Gauge - Mississippi Lake,MVCA8,TA,"Temperature, Air",ZZ.11.ExtractedReading,39339042,2011-12-26 16:00,2023-06-15 13:00
Gauge - Kashwakamak Lake,MVCA3,TA,"Temperature, Air",ZZ.11.ExtractedReading,39340042,2012-12-16 16:00,2023-05-31 13:00
Gauge - Kashwakamak Lake,MVCA3,TA,"Temperature, Air",ZZ.12.TADayMean,1910042,2012-12-16 0:00,2023-06-01 0:00
Gauge - Mississippi Lake,MVCA8,TA,"Temperature, Air",ZZ.12.TADayMean,1911042,2011-12-26 0:00,2023-06-16 0:00
Gauge - Mississippi Lake,MVCA8,TA,"Temperature, Air",ZZ.20.30DayMovingAverage,16470042,2011-12-26 0:00,2023-06-16 0:00
Gauge - Kashwakamak Lake,MVCA3,TA,"Temperature, Air",ZZ.20.30DayMovingMean,16469042,2012-12-16 0:00,2023-06-01 0:00
Gauge - Mississippi Lake,MVCA8,TA,"Temperature, Air",ZZ.36.DayMean,41365042,2011-12-26 0:00,2023-06-16 0:00
Gauge - Kashwakamak Lake,MVCA3,TA,"Temperature, Air",ZZ.36.DayMin,41362042,2012-12-16 0:00,2023-06-01 0:00
Gauge - Kashwakamak Lake,MVCA3,TA,"Temperature, Air",ZZ.46.DayMax,41363042,2012-12-16 0:00,2023-06-01 0:00
Gauge - Mississippi Lake,MVCA8,TA,"Temperature, Air",ZZ.46.DayMax,41366042,2011-12-26 0:00,2023-06-16 0:00
Gauge - Mississippi Lake,MVCA8,TA,"Temperature, Air",ZZ.52 DayMin,48217042,2011-12-26 0:00,2023-06-15 0:00
Gauge - Lanark,MVCA7,TC,"Temperature, Degree Days of Cooling",101.Original,79312042,2022-09-14 11:00,2022-10-13 9:00
Gauge - Lanark,MVCA7,TC,"Temperature, Degree Days of Cooling",102.Edited,79313042,2022-09-14 11:00,2022-10-13 9:00
Gauge - Lanark,MVCA7,TC,"Temperature, Degree Days of Cooling",201.HourlyMean,79314042,2022-09-14 11:00,2022-10-13 9:00
Gauge - Lanark,MVCA7,TC,"Temperature, Degree Days of Cooling",202.DailyMean,79315042,2022-09-14 0:00,2022-10-14 0:00
Gauge - Mississippi River at outlet Farm Lake,MVCA22,TW,"Temperature, Water",101.Original,32307042,2015-11-20 14:00,2023-06-15 13:00
Gauge - Canonto Lake,MVCA13,TW,"Temperature, Water",101.Original,36592042,2016-11-16 0:00,2023-06-15 13:00
Gauge - Carp River at Richardson,MVCA11,TW,"Temperature, Water",101.Original,36599042,2017-03-02 0:00,2019-02-20 21:00
Gauge - Mississippi River at Galetta,MVCA15,TW,"Temperature, Water",101.Original,37191042,,
Gauge - Pine Lake,MVCA24,TW,"Temperature, Water",101.Original,49831042,2021-07-21 0:00,2023-06-15 12:59
Gauge - Summit Lake,MVCA27,TW,"Temperature, Water",101.Original,52427042,2019-07-20 9:00,2023-06-15 12:00
Gauge - Mosque Lake,MVCA30,TW,"Temperature, Water",101.Original,63548042,2021-08-23 0:00,2023-06-15 12:59
Gauge - Shabomeka Lake,MVCA1,TW,"Temperature, Water",101.Original,63550042,2022-08-09 10:00,2023-06-15 13:00
Gauge - Carleton Place Dam,MVCA9,TW,"Temperature, Water",101.Original,78824042,2022-07-10 0:00,2023-06-15 13:00
Gauge - Carleton Place Dam Arduino Datalogger,MVCA9X,TW,"Temperature, Water",101.Original,78889042,2022-08-19 20:00,2023-06-15 13:00
Gauge - Carp River at Palladium Dr,MVCA52,TW,"Temperature, Water",101.Original,79707042,2022-12-07 10:50,2023-05-22 10:55
Gauge - Carp River at Conservation Area,MVCA53,TW,"Temperature, Water",101.Original,79769042,2022-12-07 11:30,2023-05-22 10:41
Gauge - Clayton Lake at Dam,WISKI-0321,TW,"Temperature, Water",101.Original,80246042,2016-10-06 18:15,2023-06-15 18:30
Gauge - Mazinaw Lake,MVCA2,TW,"Temperature, Water",101.Original,354042,1994-08-04 14:00,2023-06-12 10:00
Gauge - Kashwakamak Lake,MVCA3,TW,"Temperature, Water",101.Original,357042,2011-12-23 12:00,2023-06-15 13:00
Gauge - Big Gull Lake,MVCA4,TW,"Temperature, Water",101.Original,360042,2011-12-26 0:00,2023-06-15 13:00
Gauge - Crotch Lake,MVCA5,TW,"Temperature, Water",101.Original,363042,1991-10-30 0:00,2015-07-14 10:00
Gauge - Lanark,MVCA7,TW,"Temperature, Water",101.Original,366042,2011-12-28 0:00,2023-06-15 13:10
Gauge - Mississippi Lake,MVCA8,TW,"Temperature, Water",101.Original,369042,2011-12-26 0:00,2023-06-15 13:00
Gauge - Mississagagon Lake,MVCA14,TW,"Temperature, Water",101.Original,1997042,2013-02-18 0:00,2023-06-15 13:00
Gauge - Palmerston Lake,MVCA6,TW,"Temperature, Water",101.Original,20322042,2000-01-13 11:00,2023-06-15 13:00
Gauge - Poole Creek at Maple Grove,MVCA12,TW,"Temperature, Water",101.Original,37057042,2017-05-03 14:00,2020-10-27 14:00
Gauge - Widow Lake,MVCA17,TW,"Temperature, Water",101.Original,37167042,2017-09-15 11:00,2023-06-15 13:00
Gauge - Ottawa River at Constance Bay,MVCA50,TW,"Temperature, Water",101.Original,48266042,2018-12-20 10:00,2023-06-15 13:00
Gauge - Malcolm Lake,MVCA23,TW,"Temperature, Water",101.Original,49819042,2010-08-14 0:00,2023-05-26 5:00
Gauge - Silver Lake,MVCA28,TW,"Temperature, Water",101.Original,63552042,2021-07-21 0:00,2023-06-15 13:00
Gauge - Buckshot Lake,MVCA25,TW,"Temperature, Water",101.Original,78807042,2022-08-02 10:00,2023-06-15 13:00
Gauge - Carp River at Hazeldean Rd,MVCA51,TW,"Temperature, Water",101.Original,79606042,2022-12-07 10:20,2023-04-11 13:02
Gauge - Canonto Lake,MVCA13,TW,"Temperature, Water",102. Edited,36593042,2016-11-16 0:00,2023-06-15 13:00
Gauge - Carp River at Richardson,MVCA11,TW,"Temperature, Water",102. Edited,36600042,2017-03-02 0:00,2019-02-20 21:00
Gauge - Mississippi River at Galetta,MVCA15,TW,"Temperature, Water",102. Edited,37192042,,
Gauge - Carleton Place Dam,MVCA9,TW,"Temperature, Water",102. Edited,78825042,2022-07-10 0:00,2023-06-15 13:00
Gauge - Mosque Lake,MVCA30,TW,"Temperature, Water",102. Edited,78922042,2021-08-23 0:00,2023-06-15 12:59
Gauge - Big Gull Lake,MVCA4,TW,"Temperature, Water",102. Edited,13794042,2011-12-26 0:00,2023-06-15 13:00
Gauge - Crotch Lake,MVCA5,TW,"Temperature, Water",102. Edited,13795042,1991-10-30 0:00,2015-07-14 10:00
Gauge - Kashwakamak Lake,MVCA3,TW,"Temperature, Water",102. Edited,13796042,2011-12-23 12:00,2023-06-15 13:00
Gauge - Lanark,MVCA7,TW,"Temperature, Water",102. Edited,13797042,2011-12-28 0:00,2023-06-15 13:10
Gauge - Mississagagon Lake,MVCA14,TW,"Temperature, Water",102. Edited,13799042,2013-02-18 0:00,2023-06-15 13:00
Gauge - Mississippi Lake,MVCA8,TW,"Temperature, Water",102. Edited,13800042,2011-12-26 0:00,2023-06-15 13:00
Gauge - Poole Creek at Maple Grove,MVCA12,TW,"Temperature, Water",102. Edited,37058042,2017-05-03 14:00,2020-10-27 14:00
Gauge - Ottawa River at Constance Bay,MVCA50,TW,"Temperature, Water",102. Edited,48267042,2018-12-20 10:00,2023-06-15 13:00
Gauge - Buckshot Lake,MVCA25,TW,"Temperature, Water",102. Edited,78808042,2022-08-02 10:00,2023-06-15 13:00
Gauge - Mississippi River at outlet Farm Lake,MVCA22,TW,"Temperature, Water",102.Edited,32308042,2015-11-20 14:00,2023-06-15 13:00
Gauge - Pine Lake,MVCA24,TW,"Temperature, Water",102.Edited,49832042,2021-07-21 0:00,2023-06-15 12:59
Gauge - Summit Lake,MVCA27,TW,"Temperature, Water",102.Edited,52428042,2019-07-20 9:00,2023-06-15 12:00
Gauge - Shabomeka Lake,MVCA1,TW,"Temperature, Water",102.Edited,78828042,2022-08-09 10:00,2023-06-15 13:00
Gauge - Carleton Place Dam Arduino Datalogger,MVCA9X,TW,"Temperature, Water",102.Edited,78890042,2022-08-19 20:00,2023-06-15 13:00
Gauge - Carp River at Palladium Dr,MVCA52,TW,"Temperature, Water",102.Edited,79708042,2022-12-07 10:50,2023-05-22 10:55
Gauge - Carp River at Conservation Area,MVCA53,TW,"Temperature, Water",102.Edited,79770042,2022-12-07 11:30,2023-05-22 10:41
Gauge - Clayton Lake at Dam,WISKI-0321,TW,"Temperature, Water",102.Edited,80247042,2016-10-06 18:15,2023-06-15 15:30
Gauge - Mazinaw Lake,MVCA2,TW,"Temperature, Water",102.Edited,13798042,1994-08-04 14:00,2023-06-12 10:00
Gauge - Palmerston Lake,MVCA6,TW,"Temperature, Water",102.Edited,20323042,2000-01-13 11:00,2023-06-15 13:00
Gauge - Widow Lake,MVCA17,TW,"Temperature, Water",102.Edited,37168042,2017-09-15 11:00,2023-06-15 13:00
Gauge - Malcolm Lake,MVCA23,TW,"Temperature, Water",102.Edited,49820042,2010-08-14 0:00,2023-05-26 5:00
